no;age;education;married;nodegree;re74;re75;re78;Ins;race;treat;treat_multi
2142;20;10;1;1;9208.554;8951.6129;16254.992;0;hispanic;0;3
2143;30;11;1;1;9228.1466;8808.3871;17881.969;1;black;0;3
2144;47;4;1;1;9355.499;20884.113;20512.323;0;white;0;2
2145;26;10;1;1;9404.4807;4923.3871;17732.719;1;black;0;2
2146;50;5;1;1;9404.4807;10136.806;9266.8233;0;black;0;2
2147;49;11;1;1;9404.4807;11637.097;9457.4501;0;white;0;2
2148;27;10;1;1;9404.4807;11812.548;11821.813;0;white;0;3
2149;28;8;1;1;9404.4807;14322.581;12560.676;0;white;0;3
2150;22;10;1;1;9717.9633;9023.2258;13299.539;1;black;0;2
2151;40;7;1;1;9737.556;8674.1129;9221.0138;0;black;0;2
2152;52;5;1;1;9796.334;1074.1935;0;0;black;0;2
2153;34;10;1;1;9796.334;2327.4194;26599.078;0;white;0;3
2154;38;7;1;1;9796.334;5370.9677;11821.813;1;white;0;2
2155;49;5;1;1;9796.334;5370.9677;0;0;black;0;2
2156;20;10;1;1;9796.334;5370.9677;7388.6329;1;black;0;3
2157;44;5;1;1;9796.334;8951.6129;8866.3594;1;black;0;2
2158;34;9;1;1;9796.334;8951.6129;10344.086;1;black;0;2
2159;46;9;0;1;9796.334;9309.6774;8866.3594;0;black;0;2
2160;47;4;0;1;9796.334;10741.935;5910.9063;0;black;0;2
2161;24;11;1;1;9796.334;10741.935;13299.539;1;black;0;2
2162;39;5;1;1;9796.334;10741.935;19210.445;0;black;0;2
2163;32;11;0;1;9796.334;14322.581;886.63594;0;black;0;2
2164;43;11;1;1;9796.334;21483.871;22165.899;0;white;0;3
2165;24;11;1;1;9796.334;24885.484;25121.352;0;white;0;3
2166;37;7;1;1;9796.334;29719.355;5172.043;0;white;0;3
2167;23;11;1;1;9980.5051;6266.129;10344.086;1;black;0;2
2168;21;11;1;1;9992.2607;4114.1613;17732.719;1;hispanic;0;3
2169;39;11;1;1;9992.2607;11637.097;7260.0707;0;black;0;3
2170;27;6;1;1;9992.2607;11637.097;13299.539;1;white;0;2
2171;41;10;1;1;10090.224;14757.629;9752.9954;1;black;0;2
2172;32;10;0;1;10188.187;8951.6129;0;1;black;0;2
2173;40;5;1;1;10188.187;12174.194;0;0;black;0;2
2174;37;11;1;1;10188.187;13964.516;13299.539;0;black;0;2
2175;37;11;1;1;10188.187;13964.516;13299.539;1;black;0;2
2176;50;11;0;1;10188.187;17903.226;14777.266;1;black;0;2
2177;47;8;1;1;10286.151;7161.2903;1477.7266;0;hispanic;0;2
2178;29;10;1;1;10384.114;7304.5161;11501.146;1;black;0;2
2179;19;10;1;1;10431.136;6982.2581;9752.9954;0;white;0;3
2180;44;6;1;1;10450.729;13427.419;17023.41;0;white;0;2
2181;28;7;1;1;10487.955;8260.5484;8127.4962;1;black;0;2
2182;25;10;1;1;10580.041;8647.2581;8866.3594;0;white;0;2
2183;39;9;1;1;10580.041;9667.7419;11821.813;0;black;0;2
2184;39;9;1;1;10580.041;9667.7419;11821.813;1;black;0;2
2185;34;8;1;1;10580.041;12532.258;19210.445;0;black;0;2
2186;39;7;1;1;10580.041;17545.161;0;0;white;0;2
2187;53;7;1;1;10583.959;17525.468;15926.937;1;black;0;2
2188;53;7;1;1;10583.959;17525.468;15926.937;0;black;0;2
2189;28;8;1;1;10678.004;10382.081;15146.697;0;white;0;3
2190;49;10;1;1;10775.967;0;5319.8157;0;black;0;2
2191;49;10;1;1;10775.967;0;5319.8157;1;black;0;2
2192;47;6;1;1;10775.967;8056.4516;0;1;black;0;2
2193;30;9;1;1;10775.967;8951.6129;16254.992;1;black;0;2
2194;31;9;1;1;10775.967;8951.6129;5910.9063;1;black;0;2
2195;29;8;1;1;10775.967;8951.6129;9605.2227;1;white;0;2
2196;44;7;1;1;10775.967;10741.935;1078.7404;1;black;0;2
2197;19;10;1;1;10775.967;14322.581;23643.625;1;white;0;3
2198;42;6;1;1;10775.967;22558.065;11821.813;0;hispanic;0;2
2199;54;10;1;1;10775.967;32225.806;19210.445;0;white;0;2
2200;48;10;1;1;10785.764;5370.9677;14895.484;1;black;0;2
2201;27;11;1;1;10897.442;3938.7097;7684.1782;1;black;0;2
2202;22;11;0;1;10971.894;7161.2903;7675.3118;1;black;0;2
2203;33;10;1;1;10971.894;12174.194;24825.806;1;white;0;3
2204;37;8;1;1;10971.894;13427.419;14777.266;1;white;0;3
2205;22;11;0;1;11069.857;5191.9355;9605.2227;1;black;0;2
2206;21;11;0;1;11167.821;5370.9677;13151.767;1;white;0;3
2207;23;9;1;1;11167.821;11995.161;11891.266;0;white;0;2
2208;35;8;1;1;11167.821;18796.597;13299.539;1;white;0;3
2209;31;8;1;1;11167.821;19335.484;20688.172;0;white;0;2
2210;26;6;1;1;11461.711;9807.3871;7979.7235;1;black;0;2
2211;22;9;1;1;11708.578;10419.677;9079.1521;1;black;0;3
2212;33;6;1;1;11739.927;5958.1935;9788.4608;1;black;0;2
2213;27;9;1;1;11749.723;2327.4194;19210.445;1;white;0;3
2214;34;11;0;1;11755.601;2148.3871;15516.129;1;black;0;2
2215;23;11;1;1;11755.601;5818.5484;10048.541;1;black;0;2
2216;25;9;0;1;11755.601;7161.2903;6649.7696;1;black;0;2
2217;28;9;1;1;11755.601;7161.2903;11821.813;1;black;0;2
2218;46;10;1;1;11755.601;7161.2903;10166.759;1;white;0;2
2219;46;10;1;1;11755.601;7161.2903;10166.759;0;white;0;2
2220;53;2;1;1;11755.601;8593.5484;0;0;white;0;2
2221;48;8;1;1;11755.601;8844.1935;3073.6713;0;white;0;2
2222;48;8;1;1;11755.601;8844.1935;3073.6713;0;white;0;2
2223;35;11;1;1;11755.601;8951.6129;0;1;black;0;2
2224;29;10;1;1;11755.601;9780.5323;8866.3594;1;black;0;2
2225;43;9;1;1;11755.601;10741.935;10344.086;0;white;0;2
2226;42;8;1;1;11755.601;10741.935;11821.813;0;black;0;2
2227;47;11;1;1;11755.601;10741.935;14260.061;1;black;0;2
2228;34;10;1;1;11755.601;12174.194;11821.813;1;white;0;2
2229;39;10;0;1;11755.601;12532.258;25248.436;1;black;0;2
2230;43;8;1;1;11755.601;12532.258;12930.108;1;black;0;2
2231;43;8;1;1;11755.601;12532.258;12930.108;1;black;0;2
2232;28;10;1;1;11755.601;15217.742;10639.631;1;black;0;2
2233;47;11;1;1;11755.601;16053.823;0;1;black;0;2
2234;45;0;1;1;11755.601;16112.903;10344.086;0;hispanic;0;2
2235;53;4;1;1;11892.749;8951.6129;10344.086;0;black;0;2
2236;54;4;0;1;11933.894;10965.726;11821.813;0;black;0;2
2237;41;9;1;1;11951.528;12890.323;8718.5868;0;white;0;2
2238;44;7;1;1;11967.202;14566.065;14147.754;1;black;0;2
2239;51;8;1;1;11986.794;1546.8387;0;0;white;0;2
2240;26;10;0;1;12000.509;14322.581;17732.719;1;white;0;2
2241;53;4;1;1;12039.695;2660.4194;7388.6329;0;white;0;2
2242;30;9;1;1;12178.802;11493.871;12847.355;1;white;0;3
2243;54;3;1;1;12225.825;9606.871;11821.813;0;black;0;2
2244;53;8;1;1;12235.621;0;7240.8602;0;white;0;2
2245;34;10;1;1;12343.381;11637.097;9900.768;1;black;0;2
2246;48;5;1;1;12343.381;13606.452;13323.183;1;black;0;2
2247;45;11;1;1;12382.566;21483.871;0;0;white;0;3
2248;45;11;1;1;12382.566;21483.871;0;0;white;0;3
2249;49;6;1;1;12539.308;16470.968;13595.084;0;hispanic;0;3
2250;49;6;1;1;12539.308;16470.968;13595.084;0;hispanic;0;2
2251;22;11;1;1;12539.308;21483.871;13299.539;0;black;0;2
2252;25;10;1;1;12696.049;8951.6129;14777.266;1;black;0;2
2253;37;11;1;1;12735.234;0;0;1;white;0;2
2254;33;9;1;1;12735.234;6266.129;8866.3594;1;white;0;3
2255;33;9;1;1;12735.234;6266.129;8866.3594;1;white;0;2
2256;20;11;1;1;12735.234;7161.2903;14038.402;0;white;0;3
2257;44;8;1;1;12735.234;10312.258;12412.903;0;white;0;2
2258;53;6;1;1;12735.234;10741.935;13299.539;0;black;0;2
2259;31;6;0;1;12735.234;10741.935;5910.9063;1;black;0;2
2260;28;9;1;1;12735.234;12532.258;17732.719;0;white;0;2
2261;25;11;1;1;12735.234;21483.871;8204.3379;1;white;0;2
2262;50;6;1;1;13033.043;4092.6774;0;0;black;0;2
2263;35;7;1;1;13127.088;12711.29;13447.312;0;white;0;2
2264;35;7;1;1;13127.088;12711.29;13447.312;0;white;0;2
2265;31;11;1;1;13127.088;14859.677;16254.992;1;black;0;2
2266;21;9;0;1;13127.088;16327.742;8866.3594;1;black;0;2
2267;36;11;1;1;13140.802;12532.258;12811.889;0;black;0;2
2268;40;10;1;1;13244.644;19693.548;17732.719;1;black;0;2
2269;30;8;1;1;13303.422;17903.226;14333.948;1;white;0;3
2270;44;9;1;1;13366.118;14644.839;12435.069;1;black;0;2
2271;41;9;1;1;13518.941;13964.516;17732.719;1;white;0;2
2272;40;10;0;1;13616.904;10741.935;15368.356;0;white;0;2
2273;20;11;0;1;13714.868;6194.5161;14777.266;1;white;0;3
2274;19;11;1;1;13714.868;6416.5161;27781.26;1;white;0;3
2275;39;7;1;1;13714.868;6624.1935;0;0;white;0;2
2276;46;8;1;1;13714.868;7089.6774;0;1;black;0;2
2277;22;11;1;1;13714.868;8593.5484;8866.3594;1;white;0;3
2278;37;11;1;1;13714.868;9259.5484;0;0;white;0;2
2279;48;6;0;1;13714.868;11637.097;10604.166;1;black;0;2
2280;52;10;1;1;13714.868;12174.194;23643.625;1;white;0;3
2281;50;7;1;1;13714.868;12532.258;16254.992;0;black;0;2
2282;50;7;1;1;13714.868;12532.258;16254.992;0;black;0;2
2283;26;11;1;1;13714.868;13248.387;11082.949;1;black;0;2
2284;31;11;1;1;13714.868;13785.484;20688.172;1;white;0;3
2285;21;10;1;1;13714.868;14080.887;7249.7266;1;white;0;3
2286;52;8;1;1;13714.868;14322.581;8748.1413;0;white;0;2
2287;30;10;0;1;13714.868;14322.581;2364.3625;1;black;0;2
2288;20;11;0;1;13714.868;14322.581;36943.164;1;white;0;3
2289;52;5;1;1;13714.868;14322.581;14777.266;0;white;0;2
2290;45;3;1;1;13714.868;16112.903;23643.625;0;hispanic;0;2
2291;46;10;1;1;13714.868;16112.903;15522.04;1;black;0;2
2292;32;7;1;1;13714.868;17008.065;19613.865;1;white;0;2
2293;50;7;1;1;13714.868;17903.226;16254.992;1;black;0;2
2294;28;6;1;1;13734.46;6395.0323;10048.541;1;white;0;3
2295;33;10;0;1;13754.053;13964.516;16905.192;1;black;0;3
2296;53;5;1;1;14008.758;2660.4194;11082.949;0;black;0;2
2297;44;9;1;1;14051.862;13905.435;16373.21;0;white;0;2
2298;28;11;1;1;14106.721;10741.935;20392.627;1;white;0;3
2299;53;8;1;1;14106.721;14322.581;14843.763;0;white;0;2
2300;53;7;1;1;14106.721;14322.581;13299.539;0;white;0;2
2301;52;4;1;1;14106.721;15074.516;14422.611;0;white;0;2
2302;23;11;1;1;14263.462;8414.5161;26599.078;0;hispanic;0;3
2303;25;9;1;1;14263.462;12890.323;16254.992;1;white;0;3
2304;54;8;1;1;14302.648;0;8866.3594;0;hispanic;0;2
2305;54;8;1;1;14302.648;0;8866.3594;0;hispanic;0;2
2306;40;10;1;1;14302.648;24169.355;21427.035;0;white;0;3
2307;40;10;1;1;14302.648;24169.355;21427.035;0;white;0;3
2308;21;11;1;1;14400.611;11458.065;0;0;white;0;3
2309;51;8;1;1;14465.267;21752.419;0;0;white;0;3
2310;24;10;1;1;14482.9;10741.935;11821.813;1;black;0;2
2311;46;8;1;1;14498.574;10741.935;14186.175;0;white;0;2
2312;55;3;1;1;14547.556;13463.226;10344.086;0;black;0;2
2313;41;10;0;1;14678.827;15253.548;11821.813;1;black;0;2
2314;25;11;1;1;14694.501;6624.1935;7107.8648;1;black;0;3
2315;39;8;1;1;14694.501;12532.258;16254.992;0;white;0;2
2316;19;8;1;1;14694.501;12532.258;18539.558;1;white;0;2
2317;23;11;1;1;14694.501;13427.419;17732.719;1;black;0;3
2318;49;10;1;1;14694.501;14322.581;8423.0415;0;white;0;2
2319;38;11;1;1;14694.501;14322.581;28076.805;1;white;0;3
2320;42;11;0;1;14694.501;15217.742;11821.813;1;black;0;2
2321;24;11;1;1;14694.501;15575.806;14777.266;1;white;0;3
2322;36;7;1;1;14694.501;15754.839;19210.445;1;black;0;2
2323;39;6;1;1;14694.501;16470.968;28076.805;1;black;0;2
2324;20;11;1;1;14694.501;17008.065;0;1;white;0;3
2325;31;10;1;1;14890.428;12532.258;16254.992;0;white;0;3
2326;29;9;1;1;14890.428;19693.548;25860.215;1;white;0;3
2327;53;9;1;1;14945.287;13697.758;14186.175;0;black;0;2
2328;45;4;1;1;15004.065;13586.758;17686.909;0;white;0;2
2329;28;9;0;1;15086.354;13248.387;19210.445;1;white;0;2
2330;53;8;1;1;15086.354;15649.21;12921.241;0;black;0;2
2331;43;3;1;1;15086.354;15933.871;14038.402;0;white;0;2
2332;50;7;1;1;15160.807;15933.871;17732.719;1;white;0;2
2333;50;7;1;1;15160.807;15933.871;17732.719;0;white;0;2
2334;31;8;1;1;15176.481;10851.145;19604.998;1;black;0;2
2335;34;11;1;1;15184.318;0;19210.445;0;white;0;2
2336;46;8;0;1;15282.281;13158.871;10048.541;0;white;0;2
2337;20;9;1;1;15282.281;15933.871;20614.286;1;white;0;3
2338;30;9;1;1;15478.208;7877.4194;8866.3594;1;white;0;2
2339;34;6;1;1;15478.208;16112.903;16254.992;0;hispanic;0;3
2340;27;9;1;1;15478.208;16470.968;15516.129;1;white;0;3
2341;19;11;0;1;15587.927;10741.935;0;1;black;0;3
2342;49;8;0;1;15674.134;1074.1935;0;0;hispanic;0;2
2343;31;11;0;1;15674.134;4316.4677;7093.0876;1;black;0;2
2344;25;11;0;1;15674.134;6982.2581;13890.63;1;black;0;3
2345;23;11;1;1;15674.134;8414.5161;8866.3594;1;black;0;2
2346;18;10;1;1;15674.134;10741.935;20688.172;0;hispanic;0;3
2347;34;10;0;1;15674.134;12532.258;25121.352;1;black;0;2
2348;46;4;1;1;15674.134;14322.581;8866.3594;0;white;0;2
2349;46;7;1;1;15674.134;14680.645;9605.2227;0;white;0;2
2350;53;6;1;1;15674.134;15217.742;14777.266;0;white;0;3
2351;54;7;1;1;15674.134;16112.903;18841.014;0;white;0;2
2352;37;9;1;1;15674.134;16112.903;19210.445;1;black;0;2
2353;24;9;1;1;15674.134;16112.903;36943.164;0;white;0;2
2354;53;6;1;1;15674.134;16112.903;9974.6544;1;black;0;2
2355;21;10;1;1;15674.134;16112.903;20141.413;0;white;0;2
2356;35;10;1;1;15674.134;16470.968;23643.625;0;black;0;2
2357;54;2;1;1;15674.134;16990.161;18096.24;0;black;0;2
2358;43;10;1;1;15674.134;17903.226;19709.917;0;white;0;3
2359;46;8;1;1;15674.134;17903.226;17732.719;0;white;0;3
2360;35;11;1;1;15674.134;17903.226;0;1;black;0;2
2361;50;8;1;1;15674.134;18109.113;17437.174;0;white;0;2
2362;47;10;1;1;15674.134;19693.548;22165.899;0;white;0;3
2363;47;10;1;1;15674.134;19693.548;22165.899;0;white;0;3
2364;21;9;1;1;15674.134;19693.548;1773.2719;1;white;0;3
2365;18;10;1;1;15674.134;21483.871;24973.579;0;white;0;3
2366;37;8;1;1;15674.134;26317.742;36943.164;0;white;0;3
2367;41;7;1;1;15674.134;32225.806;11082.949;0;black;0;3
2368;31;11;1;1;15870.061;15602.661;17732.719;1;white;0;2
2369;35;10;1;1;15921.002;16148.71;16606.691;0;white;0;2
2370;51;8;1;1;15987.617;5800.6452;0;1;black;0;2
2371;30;7;1;1;15995.454;15387.823;13151.767;1;black;0;2
2372;30;11;1;1;16065.988;17989.161;23052.535;1;white;0;2
2373;30;11;1;1;16065.988;17989.161;23052.535;1;white;0;3
2374;53;4;1;1;16142.399;984.67742;0;0;black;0;2
2375;24;10;1;1;16144.358;20767.742;22904.762;1;white;0;3
2376;48;8;1;1;16261.914;11637.097;5172.043;1;black;0;2
2377;48;8;1;1;16261.914;11637.097;5172.043;1;black;0;2
2378;47;6;1;1;16261.914;14412.097;14260.061;0;black;0;2
2379;45;4;1;1;16261.914;28108.065;28076.805;0;hispanic;0;2
2380;47;8;1;1;16301.1;17129.806;17732.719;1;black;0;2
2381;47;8;1;1;16301.1;17129.806;17732.719;0;black;0;2
2382;31;11;1;1;16453.923;19693.548;14777.266;1;black;0;2
2383;46;8;1;1;16457.841;16112.903;16254.992;0;white;0;2
2384;22;11;0;1;16653.768;3759.6774;0;1;white;0;3
2385;21;11;1;1;16653.768;13427.419;10344.086;1;white;0;3
2386;33;10;1;1;16653.768;16112.903;12560.676;0;white;0;3
2387;28;9;1;1;16653.768;17158.452;17957.333;1;white;0;3
2388;20;10;1;1;16849.695;11995.161;17880.492;1;white;0;3
2389;47;11;1;1;16928.065;15409.306;17732.719;0;white;0;3
2390;23;11;1;1;17045.621;11986.21;5910.9063;1;white;0;3
2391;35;10;0;1;17045.621;14322.581;16846.083;1;black;0;2
2392;25;7;0;1;17045.621;16137.968;11821.813;1;black;0;2
2393;23;11;1;1;17116.155;10741.935;8866.3594;1;black;0;3
2394;31;8;1;1;17241.548;15754.839;16210.661;0;white;0;3
2395;55;8;1;1;17241.548;17903.226;16254.992;0;black;0;2
2396;33;11;1;1;17370.859;15844.355;14753.622;1;black;0;2
2397;31;9;0;1;17437.475;13427.419;11326.774;1;black;0;2
2398;34;7;0;1;17619.686;20481.29;19432.104;0;white;0;2
2399;22;11;1;1;17633.401;0;13299.539;1;white;0;3
2400;21;9;1;1;17633.401;3202.8871;3250.9985;1;white;0;3
2401;42;8;0;1;17633.401;10562.903;0;0;black;0;2
2402;46;10;1;1;17633.401;10741.935;5910.9063;0;hispanic;0;2
2403;23;9;1;1;17633.401;12532.258;14777.266;1;black;0;2
2404;33;8;1;1;17633.401;12890.323;22165.899;0;white;0;2
2405;43;11;1;1;17633.401;14322.581;17732.719;1;black;0;2
2406;43;11;1;1;17633.401;14322.581;17732.719;1;black;0;2
2407;29;8;1;1;17633.401;16112.903;11821.813;1;white;0;2
2408;35;9;1;1;17633.401;16112.903;17732.719;0;white;0;3
2409;50;9;1;1;17633.401;16112.903;16254.992;1;black;0;2
2410;18;9;1;1;17633.401;16112.903;17584.946;1;white;0;3
2411;44;11;1;1;17633.401;16470.968;14555.607;0;white;0;2
2412;34;6;1;1;17633.401;17903.226;4876.4977;0;white;0;2
2413;26;8;1;1;17633.401;18440.323;886.63594;1;white;0;2
2414;47;10;1;1;17633.401;19693.548;30884.485;1;white;0;3
2415;25;11;1;1;17633.401;21483.871;26599.078;0;black;0;3
2416;44;8;1;1;17633.401;21483.871;19210.445;0;black;0;2
2417;36;10;0;1;17633.401;21483.871;17732.719;1;black;0;2
2418;40;2;1;1;17645.157;13427.419;8866.3594;0;black;0;2
2419;46;11;1;1;17684.342;16112.903;19210.445;1;white;0;2
2420;44;5;1;1;17688.261;17903.226;19210.445;1;black;0;2
2421;38;9;1;1;17829.328;7877.4194;20688.172;1;white;0;2
2422;54;11;1;1;17829.328;15754.839;18102.151;0;white;0;2
2423;32;8;1;1;17829.328;21483.871;20688.172;1;white;0;3
2424;23;10;1;1;17829.328;21483.871;23643.625;1;white;0;3
2425;46;11;1;1;17868.513;17903.226;13326.138;1;black;0;2
2426;44;11;1;1;17929.251;18588.919;19210.445;1;black;0;2
2427;41;10;1;1;18025.255;17366.129;21427.035;1;black;0;2
2428;44;8;1;1;18025.255;18798.387;28076.805;1;white;0;2
2429;36;11;1;1;18025.255;21483.871;26599.078;1;black;0;2
2430;23;8;1;1;18221.181;25073.468;12117.358;1;white;0;3
2431;20;9;1;1;18285.837;20767.742;23643.625;0;white;0;2
2432;46;3;1;1;18319.145;14322.581;19949.309;1;black;0;2
2433;36;10;1;1;18417.108;16112.903;22165.899;1;black;0;2
2434;40;10;1;1;18417.108;17903.226;20688.172;1;white;0;2
2435;40;10;1;1;18417.108;17903.226;20688.172;1;white;0;2
2436;27;8;1;1;18417.108;22916.129;31032.258;1;black;0;3
2437;24;11;0;1;18613.035;20230.645;31032.258;1;black;0;2
2438;34;11;1;1;18808.961;17903.226;14777.266;1;black;0;2
2439;47;10;1;1;19004.888;17903.226;21722.581;1;white;0;3
2440;47;10;1;1;19004.888;17903.226;21722.581;0;white;0;3
2441;49;4;1;1;19200.815;7161.2903;2955.4531;0;white;0;2
2442;35;9;1;1;19200.815;17706.29;8866.3594;1;white;0;2
2443;33;9;1;1;19396.741;16112.903;19210.445;0;black;0;2
2444;51;11;1;1;19592.668;6982.2581;26599.078;0;white;0;2
2445;33;10;1;1;19592.668;10741.935;26599.078;1;white;0;2
2446;20;7;1;1;19592.668;11637.097;14777.266;1;black;0;2
2447;36;8;1;1;19592.668;11995.161;16993.856;0;hispanic;0;2
2448;36;8;1;1;19592.668;11995.161;16993.856;0;hispanic;0;2
2449;28;11;1;1;19592.668;12890.323;7130.0307;1;black;0;2
2450;44;6;1;1;19592.668;14322.581;5615.361;1;black;0;2
2451;22;10;1;1;19592.668;15217.742;0;1;white;0;2
2452;50;10;1;1;19592.668;15933.871;29554.531;1;white;0;3
2453;52;9;1;1;19592.668;16112.903;24045.567;0;white;0;2
2454;25;5;1;1;19592.668;16650;28076.805;1;black;0;2
2455;52;8;1;1;19592.668;17903.226;17289.401;1;white;0;2
2456;38;8;1;1;19592.668;17903.226;30207.687;0;white;0;3
2457;53;7;1;1;19592.668;19693.548;22165.899;1;white;0;2
2458;38;8;1;1;19592.668;19693.548;23643.625;1;white;0;3
2459;38;8;1;1;19592.668;19693.548;23643.625;1;white;0;2
2460;22;11;1;1;19592.668;20588.71;27929.032;1;white;0;3
2461;41;9;1;1;19592.668;21483.871;20303.963;0;white;0;2
2462;30;11;1;1;19592.668;24547.113;22165.899;1;black;0;2
2463;24;10;1;1;19592.668;25064.516;29554.531;0;white;0;3
2464;43;6;1;1;19912.029;16112.903;20688.172;1;black;0;2
2465;55;6;1;1;19962.969;26854.839;14777.266;0;black;0;2
2466;27;7;1;1;19984.521;20409.677;31032.258;1;white;0;3
2467;23;10;1;1;19984.521;21483.871;17732.719;1;white;0;3
2468;53;10;1;1;19984.521;21483.871;4433.1797;0;white;0;2
2469;48;8;1;1;19984.521;21483.871;19210.445;1;white;0;2
2470;53;10;1;1;20062.892;15502.403;13299.539;1;black;0;2
2471;50;7;1;1;20180.448;14322.581;0;0;white;0;2
2472;40;11;1;1;20278.411;16112.903;19210.445;1;black;0;2
2473;50;7;1;1;20384.212;17008.065;17732.719;0;black;0;2
2474;38;9;1;1;20388.13;22407.677;16254.992;1;black;0;2
2475;52;5;1;1;20572.301;16112.903;19210.445;0;white;0;2
2476;36;10;1;1;20572.301;17366.129;14481.72;0;white;0;3
2477;40;11;1;1;20572.301;21483.871;27485.714;0;white;0;2
2478;38;11;1;1;20572.301;21483.871;19210.445;0;white;0;3
2479;41;8;1;1;20572.301;22379.032;19633.075;1;white;0;3
2480;43;11;1;1;20629.12;31330.645;26599.078;0;white;0;2
2481;46;10;1;1;20944.562;21338.855;21131.49;0;white;0;2
2482;53;8;1;1;20964.155;22033.5;23195.874;0;white;0;2
2483;25;10;1;1;20964.155;23632.258;23495.853;1;white;0;3
2484;44;10;1;1;20993.544;19190.468;25068.154;1;black;0;2
2485;44;10;1;1;20993.544;19190.468;25068.154;1;black;0;2
2486;37;8;1;1;21481.401;14322.581;23643.625;0;white;0;2
2487;34;10;1;1;21551.935;10083.097;18471.582;1;black;0;2
2488;46;11;1;1;21551.935;16112.903;13299.539;1;white;0;2
2489;48;6;1;1;21551.935;16112.903;17732.719;0;black;0;2
2490;42;10;1;1;21551.935;18798.387;22165.899;1;white;0;3
2491;55;10;1;1;21551.935;19693.548;14777.266;1;white;0;2
2492;39;9;1;1;21551.935;19693.548;20688.172;0;white;0;3
2493;41;10;1;1;21551.935;20767.742;25121.352;1;black;0;2
2494;33;8;1;1;21551.935;22379.032;27485.714;1;black;0;2
2495;22;10;1;1;21551.935;25064.516;31032.258;1;black;0;3
2496;25;8;1;1;21551.935;25959.677;25121.352;1;white;0;3
2497;54;9;0;1;21551.935;30435.484;33987.711;0;black;0;2
2498;49;8;0;1;21551.935;36316.694;44331.797;0;white;0;3
2499;35;10;1;1;21583.283;23847.097;22756.989;0;white;0;3
2500;43;9;1;1;21630.305;11565.484;11821.813;0;white;0;2
2501;39;7;1;1;21712.595;24065.516;23643.625;0;white;0;2
2502;47;10;1;1;21943.788;18977.419;19210.445;0;hispanic;0;2
2503;51;10;1;1;21943.788;23274.194;25860.215;0;white;0;2
2504;51;10;1;1;21943.788;23274.194;25860.215;1;white;0;3
2505;49;5;1;1;22041.752;23274.194;20392.627;0;hispanic;0;2
2506;48;11;1;1;22178.9;19693.548;16254.992;1;white;0;3
2507;48;11;1;1;22178.9;19693.548;16254.992;0;white;0;2
2508;30;10;1;1;22335.642;0;121173.58;1;black;0;2
2509;31;9;1;1;22531.568;21483.871;0;0;white;0;3
2510;28;9;1;1;22727.495;20767.742;22904.762;1;white;0;3
2511;49;10;1;1;22727.495;23095.161;24086.943;0;white;0;2
2512;48;10;1;1;22727.495;26854.839;27042.396;0;white;0;3
2513;49;9;1;1;22727.495;30435.484;29554.531;0;white;0;3
2514;49;4;1;1;22968.485;28645.161;22165.899;1;black;0;2
2515;32;10;1;1;23025.303;21483.871;33987.711;0;white;0;3
2516;30;11;1;1;23119.348;20051.613;22018.126;1;white;0;3
2517;47;10;1;1;23236.904;17903.226;35364.952;0;white;0;3
2518;31;10;1;1;23315.275;2467.0645;15220.584;1;white;0;2
2519;48;10;1;1;23511.202;2864.5161;0;1;white;0;2
2520;28;11;1;1;23511.202;5370.9677;21796.467;1;white;0;2
2521;33;10;1;1;23511.202;12532.258;18471.582;1;black;0;2
2522;52;8;0;1;23511.202;15217.742;7093.0876;0;black;0;2
2523;53;5;1;1;23511.202;17903.226;20215.3;0;white;0;2
2524;42;6;1;1;23511.202;17903.226;23643.625;0;white;0;2
2525;42;6;1;1;23511.202;17903.226;23643.625;0;white;0;2
2526;42;6;1;1;23511.202;17903.226;23643.625;0;white;0;2
2527;42;8;1;1;23511.202;18798.387;26569.524;0;white;0;2
2528;30;9;1;1;23511.202;19441.113;26599.078;1;white;0;2
2529;36;7;1;1;23511.202;21483.871;13299.539;1;black;0;2
2530;54;8;1;1;23511.202;21483.871;19210.445;0;white;0;3
2531;42;9;1;1;23511.202;21841.935;26303.533;0;white;0;3
2532;51;8;1;1;23511.202;23274.194;23643.625;1;black;0;2
2533;24;10;1;1;23511.202;25062.726;29678.661;1;white;0;3
2534;23;10;1;1;23511.202;25064.516;25121.352;1;white;0;3
2535;50;8;1;1;23511.202;25243.548;26155.76;0;white;0;3
2536;51;11;1;1;23511.202;25780.645;27190.169;0;white;0;3
2537;51;8;1;1;23511.202;26407.258;22165.899;0;white;0;2
2538;51;8;1;1;23511.202;27019.548;27337.942;1;white;0;3
2539;30;10;1;1;23511.202;28645.161;28047.25;1;white;0;2
2540;52;11;1;1;23568.02;0;0;0;white;0;2
2541;50;8;1;1;23707.128;28913.71;31032.258;1;black;0;2
2542;29;10;1;1;23711.047;26854.839;13299.539;1;white;0;3
2543;48;9;1;1;23859.951;25064.516;26968.51;0;white;0;2
2544;30;9;1;1;23903.055;23900.806;23791.398;0;white;0;3
2545;37;8;1;1;24098.982;22823.032;23145.631;0;white;0;2
2546;28;11;1;1;24098.982;24169.355;35465.438;1;white;0;3
2547;44;11;1;1;24294.908;35806.452;29554.531;1;black;0;2
2548;44;11;1;1;24294.908;35806.452;29554.531;0;black;0;2
2549;54;3;1;1;24530.02;19514.516;30549.041;0;white;0;2
